Date,Revenue
2022-01-02,0.000793191
2022-01-03,0.8247485950000001
2022-01-04,-0.505209506
2022-01-05,0.7622218049999999
2022-01-06,-0.9749003009999999
2022-01-07,0.386247577
2022-01-08,-0.11720290899999997
2022-01-09,-0.07262360400000001
2022-01-10,0.287673001
2022-01-11,0.139271052
2022-01-12,0.380567314
2022-01-13,-0.150683526
2022-01-14,0.0031107300000000615
2022-01-15,0.015718467000000014
2022-01-16,0.10581500599999993
2022-01-17,0.177002895
2022-01-18,0.06863352000000011
2022-01-19,0.0802464249999999
2022-01-20,0.2976870469999999
2022-01-21,0.026666748000000018
2022-01-22,0.025176359000000037
2022-01-23,0.7976416270000002
2022-01-24,-1.074396563
2022-01-25,0.6057396829999999
2022-01-26,0.750623939
2022-01-27,-0.6783642649999999
2022-01-28,0.9510654299999999
2022-01-29,-0.36668879899999984
2022-01-30,0.33266188099999994
2022-01-31,-0.43140427599999986
2022-02-01,0.4703922549999997
2022-02-02,-0.6753423009999997
2022-02-03,0.599519312
2022-02-04,-0.029513370000000094
2022-02-05,0.2779313059999997
2022-02-06,-0.016796328999999943
2022-02-07,0.312775786
2022-02-08,-0.4163788249999998
2022-02-09,0.40165156999999985
2022-02-10,-0.8789474779999997
2022-02-11,-0.2934743270000002
2022-02-12,0.03412023700000022
2022-02-13,0.16007219699999986
2022-02-14,0.7296479150000001
2022-02-15,-0.37210923900000026
2022-02-16,0.2655615290000002
2022-02-17,-0.3399218180000001
2022-02-18,0.1804968680000001
2022-02-19,-0.199028502
2022-02-20,-0.3254127760000003
2022-02-21,0.6908771680000001
2022-02-22,-0.25034210599999973
2022-02-23,0.387216456
2022-02-24,-1.0504325010000004
2022-02-25,-0.46680505699999975
2022-02-26,-0.21161893799999998
2022-02-27,0.012626873999999955
2022-02-28,-0.14735762200000013
2022-03-01,-0.22938727199999986
2022-03-02,0.3193941389999999
2022-03-03,0.5438317240000001
2022-03-04,-0.13600195900000012
2022-03-05,0.33569314299999986
2022-03-06,-0.5880516949999999
2022-03-07,0.845935941
2022-03-08,-1.083491305
2022-03-09,0.721146273
2022-03-10,0.746753762
2022-03-11,-0.24918898800000022
2022-03-12,0.2402126840000003
2022-03-13,0.9241086460000001
2022-03-14,0.05038853799999998
2022-03-15,1.1997179080000002
2022-03-16,0.3440148059999997
2022-03-17,0.6510118189999998
2022-03-18,0.2336044020000001
2022-03-19,0.06781863600000015
2022-03-20,-0.33244913000000054
2022-03-21,0.13421824600000054
2022-03-22,0.5793947140000002
2022-03-23,0.2569427909999993
2022-03-24,-0.7987337739999996
2022-03-25,1.1018471060000001
2022-03-26,-0.4597329300000004
2022-03-27,0.49180522999999976
2022-03-28,0.45579266100000027
2022-03-29,-1.079947894
2022-03-30,0.7991860370000001
2022-03-31,0.1806983070000001
2022-04-01,-0.4192022710000005
2022-04-02,0.6377343490000005
2022-04-03,-1.0362687619999997
2022-04-04,0.5492466839999999
2022-04-05,-0.044426555000000256
2022-04-06,-0.6235185479999998
2022-04-07,0.2680567580000002
2022-04-08,-0.7725427750000007
2022-04-09,0.13092554600000028
2022-04-10,0.4476365710000003
2022-04-11,-0.537198074
2022-04-12,0.12373383999999987
2022-04-13,-0.43242926699999984
2022-04-14,0.3612507850000002
2022-04-15,0.2791078779999996
2022-04-16,-0.31424834700000037
2022-04-17,-0.23057526699999986
2022-04-18,0.45302423000000047
2022-04-19,0.5770280469999998
2022-04-20,0.7656299569999998
2022-04-21,0.08726542699999928
2022-04-22,0.0003421060000015075
2022-04-23,-0.0898202760000002
2022-04-24,-0.3712071880000005
2022-04-25,-0.40880984799999975
2022-04-26,-0.8547868620000001
2022-04-27,1.1088992380000002
2022-04-28,-0.4168036190000004
2022-04-29,1.0277243380000005
2022-04-30,-0.6992096290000003
2022-05-01,0.27566991299999977
2022-05-02,-0.49564147899999966
2022-05-03,0.02097158599999993
2022-05-04,-0.36645185900000055
2022-05-05,0.49564087400000023
2022-05-06,0.2836144489999999
2022-05-07,-0.21320526299999987
2022-05-08,0.23732249299999975
2022-05-09,-0.08145721499999947
2022-05-10,0.630211158999999
2022-05-11,-0.7012456909999996
2022-05-12,0.36462238500000055
2022-05-13,0.05056150199999987
2022-05-14,0.09111856699999965
2022-05-15,-0.15235896999999987
2022-05-16,0.4067915080000004
2022-05-17,-0.4233734629999999
2022-05-18,-0.3053250750000007
2022-05-19,-0.8410504809999999
2022-05-20,1.0000253310000007
2022-05-21,-0.4492796270000001
2022-05-22,0.060979543999999386
2022-05-23,0.26657141000000006
2022-05-24,-0.33273651199999943
2022-05-25,0.3541283159999997
2022-05-26,-0.47717974399999985
2022-05-27,0.035899393000000224
2022-05-28,-0.47966396300000014
2022-05-29,-0.4772507880000001
2022-05-30,-0.1945729949999997
2022-05-31,0.9305784319999999
2022-06-01,-0.9073550880000001
2022-06-02,1.2097205459999998
2022-06-03,-1.4482286799999997
2022-06-04,0.7209975159999997
2022-06-05,-1.067434189
2022-06-06,0.6617055560000003
2022-06-07,-0.33668949200000053
2022-06-08,-0.31491361999999956
2022-06-09,-0.2251454620000004
2022-06-10,1.0018206270000007
2022-06-11,-0.6700443510000005
2022-06-12,-0.011434600000000295
2022-06-13,0.8486658380000005
2022-06-14,-0.1558396670000004
2022-06-15,0.4157527769999998
2022-06-16,0.4004919350000007
2022-06-17,-0.6546149020000005
2022-06-18,-0.36775373799999933
2022-06-19,-0.10210898800000034
2022-06-20,0.8399367179999997
2022-06-21,-1.0171551809999997
2022-06-22,-0.18334360299999997
2022-06-23,0.19069495000000014
2022-06-24,-0.48395790500000047
2022-06-25,0.4218451650000006
2022-06-26,-0.702288952
2022-06-27,0.52956453
2022-06-28,-0.13885507000000086
2022-06-29,0.11431960500000038
2022-06-30,0.2621000699999998
2022-07-01,0.558691681
2022-07-02,-0.2693867540000001
2022-07-03,0.25984109400000044
2022-07-04,-0.04429337599999972
2022-07-05,-0.25788606200000075
2022-07-06,0.355735267
2022-07-07,-0.4058368879999996
2022-07-08,-0.05536972099999993
2022-07-09,0.6223352479999997
2022-07-10,-0.5377938699999998
2022-07-11,0.3128139939999999
2022-07-12,-0.6517356879999996
2022-07-13,0.45324370199999997
2022-07-14,0.2305051649999994
2022-07-15,-0.6276030009999998
2022-07-16,0.4297576010000004
2022-07-17,-0.7191216790000006
2022-07-18,0.6554499390000004
2022-07-19,-0.2653803760000004
2022-07-20,0.44987956100000037
2022-07-21,0.2506301740000003
2022-07-22,0.35127592100000005
2022-07-23,-0.3104511610000005
2022-07-24,-0.4868372809999997
2022-07-25,-0.38336086199999997
2022-07-26,0.3767533279999995
2022-07-27,0.5418508129999999
2022-07-28,-0.5942517169999997
2022-07-29,0.22302650600000007
2022-07-30,0.5647472420000001
2022-07-31,-0.22079887599999992
2022-08-01,0.02122385099999935
2022-08-02,0.7213481500000007
2022-08-03,-0.3913328180000004
2022-08-04,0.11397384600000038
2022-08-05,-0.7070683580000008
2022-08-06,0.8253618090000003
2022-08-07,-0.369467631
2022-08-08,-1.0150936760000002
2022-08-09,0.7326932250000002
2022-08-10,-0.6010806439999996
2022-08-11,0.3766407909999998
2022-08-12,-0.9082078870000005
2022-08-13,0.9981630350000001
2022-08-14,0.43022484100000025
2022-08-15,-0.18439552300000006
2022-08-16,-0.14515663199999995
2022-08-17,0.055731523000000394
2022-08-18,0.040509503
2022-08-19,0.9091160789999995
2022-08-20,0.2675445449999998
2022-08-21,1.049345219000001
2022-08-22,-1.1093979690000006
2022-08-23,0.5420086690000003
2022-08-24,-0.780778228
2022-08-25,0.1919477289999998
2022-08-26,-0.47923749500000046
2022-08-27,0.48433063000000054
2022-08-28,0.01845037699999974
2022-08-29,-0.7869520220000004
2022-08-30,-0.26298060799999945
2022-08-31,-0.1528027329999997
2022-09-01,0.4140322989999996
2022-09-02,-0.26271352499999967
2022-09-03,0.1884131989999993
2022-09-04,0.38685286300000055
2022-09-05,-0.03407063800000021
2022-09-06,-0.5137009179999996
2022-09-07,0.8849545469999995
2022-09-08,0.2922943680000003
2022-09-09,-1.219724502
2022-09-10,0.8894761129999997
2022-09-11,-0.4023878639999996
2022-09-12,0.4641778849999998
2022-09-13,0.13835857499999982
2022-09-14,0.1743270930000005
2022-09-15,0.595517684999999
2022-09-16,-0.3242692619999996
2022-09-17,0.9226501430000003
2022-09-18,0.19115449599999934
2022-09-19,-0.24556018300000026
2022-09-20,0.5097714740000008
2022-09-21,0.3093351200000001
2022-09-22,0.3654306389999995
2022-09-23,0.16454453999999963
2022-09-24,-0.7053311629999985
2022-09-25,0.5359893029999991
2022-09-26,0.7828984600000002
2022-09-27,-0.4353900399999997
2022-09-28,0.7187397499999992
2022-09-29,-0.50671629
2022-09-30,0.32002774000000045
2022-10-01,0.7247688599999993
2022-10-02,-0.7916197499999988
2022-10-03,0.25792488999999996
2022-10-04,-0.03144370999999957
2022-10-05,0.33003228999999834
2022-10-06,-0.5738766999999996
2022-10-07,0.51239773
2022-10-08,0.15723943000000062
2022-10-09,-0.19152829000000082
2022-10-10,0.04135722000000008
2022-10-11,-0.5959761500000003
2022-10-12,0.1469863800000013
2022-10-13,-0.9414850500000007
2022-10-14,0.6288716399999998
2022-10-15,-0.5254725199999992
2022-10-16,-0.10350004000000013
2022-10-17,0.20196709999999918
2022-10-18,-0.03797372999999915
2022-10-19,-0.3240659509999997
2022-10-20,0.39728561099999915
2022-10-21,-0.41150194099999915
2022-10-22,0.6578785309999997
2022-10-23,-0.8897931329999995
2022-10-24,-0.3545900270000004
2022-10-25,0.1522778589999998
2022-10-26,0.5388334589999992
2022-10-27,0.19547974199999985
2022-10-28,-0.4882214489999992
2022-10-29,1.1384408789999991
2022-10-30,-1.025205282
2022-10-31,0.6265784320000005
2022-11-01,0.09191979999999944
2022-11-02,0.09865986000000149
2022-11-03,-0.10460674000000125
2022-11-04,-0.06397965000000028
2022-11-05,-0.7539984749999995
2022-11-06,0.17986733900000118
2022-11-07,-0.4091093230000009
2022-11-08,0.12886860899999952
2022-11-09,0.553991550000001
2022-11-10,-0.5820379410000012
2022-11-11,0.5050823009999998
2022-11-12,-0.35076005999999893
2022-11-13,0.025537860000000023
2022-11-14,-1.119031798
2022-11-15,0.46104831299999915
2022-11-16,-0.7847009499999995
2022-11-17,0.7762875050000009
2022-11-18,0.12378413599999938
2022-11-19,0.35485093099999965
2022-11-20,-0.9261932379999998
2022-11-21,0.007730044000000547
2022-11-22,0.29982311299999864
2022-11-23,0.5919040160000009
2022-11-24,-0.37244367999999994
2022-11-25,1.0523832679999998
2022-11-26,-0.012831079999999773
2022-11-27,0.7262309400000007
2022-11-28,-0.832938630000001
2022-11-29,0.17759329999999984
2022-11-30,-0.3886623139999994
2022-12-01,0.6495372239999995
2022-12-02,-0.29883141999999907
2022-12-03,-0.17755428000000073
2022-12-04,-0.02350500000000011
2022-12-05,0.0359520799999995
2022-12-06,-0.5010665569999997
2022-12-07,0.23989788100000098
2022-12-08,-0.2101450620000005
2022-12-09,-0.443217422
2022-12-10,-0.35258902500000033
2022-12-11,0.489636968000001
2022-12-12,-0.4738049230000012
2022-12-13,1.0785823570000002
2022-12-14,0.3992521930000006
2022-12-15,-0.2689829200000009
2022-12-16,1.0796059600000003
2022-12-17,-0.35387457000000033
2022-12-18,0.5475079000000012
2022-12-19,-0.6483314199999999
2022-12-20,0.7200461699999998
2022-12-21,-0.1687964200000014
2022-12-22,0.17942762000000023
2022-12-23,0.2024382400000011
2022-12-24,0.2503085599999988
2022-12-25,-0.08743848999999848
2022-12-26,0.1922675199999997
2022-12-27,-0.10786335000000058
2022-12-28,-0.16972464999999914
2022-12-29,0.34831245999999894
2022-12-30,0.3196658800000005
2022-12-31,0.1502074699999998
2023-01-01,-0.44624285000000086
2023-01-02,-0.14120411999999938
2023-01-03,0.41553915000000075
2023-01-04,-1.10819403
2023-01-05,0.9619474999999991
2023-01-06,-0.351246999999999
2023-01-07,-0.6406965500000013
2023-01-08,-0.26200311999999926
2023-01-09,-0.6284555400000009
2023-01-10,-0.09436964000000003
2023-01-11,0.3236832700000001
2023-01-12,0.2293686000000008
2023-01-13,-0.24091753000000082
2023-01-14,0.38118397000000037
2023-01-15,-0.1260902599999998
2023-01-16,0.8063651099999998
2023-01-17,-0.21717538000000047
2023-01-18,0.7439474000000015
2023-01-19,0.3357695199999995
2023-01-20,-0.3119985199999995
2023-01-21,-0.8551810900000003
2023-01-22,-0.4559919299999997
2023-01-23,0.09829144999999961
2023-01-24,-0.2325313100000006
2023-01-25,-0.23140622000000022
2023-01-26,0.9334957199999998
2023-01-27,-0.08966170999999967
2023-01-28,-0.5993026500000003
2023-01-29,1.2300165300000003
2023-01-30,-0.22335215999999924
2023-01-31,0.6309681400000002
2023-02-01,-0.15217490000000033
2023-02-02,0.3958322499999998
2023-02-03,-0.5657852299999995
2023-02-04,0.2706265299999995
2023-02-05,0.050632999999999484
2023-02-06,0.009626260000000997
2023-02-07,-0.22874156000000134
2023-02-08,0.37067655000000066
2023-02-09,-0.5640543499999993
2023-02-10,-0.12020039999999987
2023-02-11,0.18378341999999925
2023-02-12,0.23470600000000097
2023-02-13,-0.36414728000000096
2023-02-14,0.1496090799999994
2023-02-15,-0.5735414099999989
2023-02-16,0.2733946300000003
2023-02-17,-0.7432800799999999
2023-02-18,0.6139300099999989
2023-02-19,-0.5544541299999999
2023-02-20,-0.6468094499999992
2023-02-21,0.4654205099999995
2023-02-22,0.25808067999999906
2023-02-23,0.009618130000001557
2023-02-24,0.5919220200000002
2023-02-25,0.21081902999999969
2023-02-26,-0.5450064900000005
2023-02-27,-0.4512067300000009
2023-02-28,0.7298876200000013
2023-03-01,-0.6566872400000001
2023-03-02,0.6572582799999989
2023-03-03,0.13175181999999985
2023-03-04,0.14453491000000085
2023-03-05,0.6156438899999994
2023-03-06,0.8074597900000011
2023-03-07,-0.8929626800000001
2023-03-08,0.3078111099999994
2023-03-09,0.06225352999999956
2023-03-10,0.03544979000000126
2023-03-11,0.24189958000000011
2023-03-12,-0.42237441000000153
2023-03-13,0.5922923700000009
2023-03-14,-1.8697186699999992
2023-03-15,0.9984762499999995
2023-03-16,-0.03967466000000108
2023-03-17,-0.015457349999998371
2023-03-18,0.14620137
2023-03-19,-0.16824704000000068
2023-03-20,-0.3858428200000006
2023-03-21,0.8042648700000008
2023-03-22,-0.5619011300000007
2023-03-23,-0.15090223999999886
2023-03-24,0.48405082999999927
2023-03-25,0.27768722999999973
2023-03-26,-0.21348622000000006
2023-03-27,-0.3392849299999998
2023-03-28,-0.19463095000000052
2023-03-29,0.2547362600000014
2023-03-30,0.1416561699999992
2023-03-31,0.6078492700000009
2023-04-01,-0.48618981000000083
2023-04-02,0.9227828599999999
2023-04-03,-1.1078551700000006
2023-04-04,-0.6089030900000001
2023-04-05,0.7728158900000004
2023-04-06,-0.1701365199999998
2023-04-07,-0.3921484399999997
2023-04-08,0.1494967099999993
2023-04-09,-0.23264891
2023-04-10,-0.002008519999998626
2023-04-11,0.36238937999999976
2023-04-12,-0.40418063999999987
2023-04-13,-0.14652441000000138
2023-04-14,0.00011568000000039547
2023-04-15,0.24745833000000061
2023-04-16,-0.03153784000000037
2023-04-17,-0.008794469999999777
2023-04-18,-0.09746847999999986
2023-04-19,0.12949242000000005
2023-04-20,0.32387025999999963
2023-04-21,-0.7428641999999996
2023-04-22,0.8904174999999999
2023-04-23,-0.4787457600000007
2023-04-24,0.5500189800000008
2023-04-25,0.43137504999999976
2023-04-26,-0.05758471000000043
2023-04-27,0.8314877700000007
2023-04-28,-0.3984019200000013
2023-04-29,0.44280187000000026
2023-04-30,-0.6500882099999998
2023-05-01,1.0081589100000006
2023-05-02,-0.32482405000000014
2023-05-03,-0.5623239200000008
2023-05-04,1.4429796900000014
2023-05-05,-1.5857898600000002
2023-05-06,0.9437287799999989
2023-05-07,-0.5834969099999991
2023-05-08,-0.2129966000000003
2023-05-09,-0.0038913699999998386
2023-05-10,0.6409394200000005
2023-05-11,-0.5357834100000005
2023-05-12,-0.3291834500000004
2023-05-13,0.16379028000000062
2023-05-14,-0.513667400000001
2023-05-15,0.17890178000000034
2023-05-16,-0.39409893999999923
2023-05-17,0.6280611599999997
2023-05-18,-0.07177129999999998
2023-05-19,-0.3170712299999998
2023-05-20,-0.057014450000000494
2023-05-21,0.3216972699999996
2023-05-22,-0.5891356299999995
2023-05-23,-0.28099401000000057
2023-05-24,0.5375049399999998
2023-05-25,0.14333357000000113
2023-05-26,-0.410971850000001
2023-05-27,-0.3456907099999995
2023-05-28,-0.12681710000000024
2023-05-29,0.13730024000000007
2023-05-30,0.2376504300000004
2023-05-31,-0.34835031999999977
2023-06-01,0.07917757999999964
2023-06-02,-0.19149765000000052
2023-06-03,0.473420410000001
2023-06-04,-0.35114751000000055
2023-06-05,-0.667048659999999
2023-06-06,0.08369823999999859
2023-06-07,-0.08610297999999972
2023-06-08,-0.07042897999999909
2023-06-09,0.5607394999999986
2023-06-10,0.0010600600000003624
2023-06-11,-0.2651845599999998
2023-06-12,1.3289210400000009
2023-06-13,-0.0551839300000001
2023-06-14,0.03931115999999868
2023-06-15,0.3375607500000015
2023-06-16,-0.22608680999999997
2023-06-17,0.6208712399999996
2023-06-18,-0.61537693
2023-06-19,-0.0015996200000003569
2023-06-20,-0.8820182200000009
2023-06-21,0.5666532500000017
2023-06-22,0.2235871499999984
2023-06-23,-0.1790764799999991
2023-06-24,0.9024090299999994
2023-06-25,0.20077558000000018
2023-06-26,-0.6794961300000004
2023-06-27,0.043582330000001335
2023-06-28,-0.8075591600000003
2023-06-29,0.4620475899999992
2023-06-30,-0.3893283399999987
2023-07-01,0.19813194999999872
2023-07-02,-0.9359392999999994
2023-07-03,0.38796314999999915
2023-07-04,-0.5352105699999985
2023-07-05,-0.1159311900000013
2023-07-06,0.502019820000001
2023-07-07,0.10709995000000028
2023-07-08,0.7119194099999984
2023-07-09,-0.19101546999999997
2023-07-10,0.4065374900000016
2023-07-11,-0.5589723300000013
2023-07-12,0.42645248
2023-07-13,0.6418889400000012
2023-07-14,0.0038402999999984644
2023-07-15,-0.26976722999999936
2023-07-16,-0.2949453599999998
2023-07-17,0.03554218999999925
2023-07-18,0.6575219800000003
2023-07-19,0.28739260000000044
2023-07-20,-0.62301903
2023-07-21,0.9421622999999997
2023-07-22,-0.26823233
2023-07-23,0.3918087400000001
2023-07-24,0.39517428999999993
2023-07-25,-0.8986904899999999
2023-07-26,0.31812024999999977
2023-07-27,0.2511871800000005
2023-07-28,-0.3055412999999998
2023-07-29,0.08994511000000038
2023-07-30,0.3937008500000001
2023-07-31,-0.8827479100000009
2023-08-01,0.1328416800000003
2023-08-02,-0.06760966000000046
2023-08-03,0.3380374600000007
2023-08-04,0.11326397999999926
2023-08-05,-0.5317051900000003
2023-08-06,-0.4378353799999992
2023-08-07,0.4222427599999996
2023-08-08,0.17994016000000101
2023-08-09,-0.5319227200000007
2023-08-10,0.15738709000000028
2023-08-11,-0.6446894600000004
2023-08-12,0.9950568700000009
2023-08-13,-0.43877548000000033
2023-08-14,0.4453847399999997
2023-08-15,0.23545367000000006
2023-08-16,-0.8211108899999999
2023-08-17,0.9603596999999997
2023-08-18,0.27125863000000017
2023-08-19,0.8004790199999992
2023-08-20,-0.554331809999999
2023-08-21,-0.0874644
2023-08-22,-0.4641725300000008
2023-08-23,0.3797016500000012
2023-08-24,0.10096167999999928
2023-08-25,0.1632490999999998
2023-08-26,-0.13707851999999932
2023-08-27,0.4076765299999998
2023-08-28,-0.7275966599999997
2023-08-29,-0.08085942000000124
2023-08-30,-0.4694278799999996
2023-08-31,0.9257011500000001
2023-09-01,-0.8605386799999994
2023-09-02,0.30102620999999985
2023-09-03,0.41429004999999997
2023-09-04,-0.7141238600000008
2023-09-05,-0.40481675000000017
2023-09-06,0.39593968000000146
2023-09-07,-0.20791031999999987
2023-09-08,0.10928305999999921
2023-09-09,-0.8940993600000002
2023-09-10,-0.14333427000000043
2023-09-11,-0.2737366199999993
2023-09-12,0.2016778299999995
2023-09-13,-0.26896279999999884
2023-09-14,0.15407721999999957
2023-09-15,-0.5156491400000007
2023-09-16,0.09598839000000048
2023-09-17,-0.34553621000000057
2023-09-18,-0.6913242699999991
2023-09-19,-0.2284990699999998
2023-09-20,-0.8971763580000012
2023-09-21,0.2279101180000005
2023-09-22,0.2267433600000004
2023-09-23,-0.0829169700000012
2023-09-24,-0.03915326999999991
2023-09-25,-0.09104747999999852
2023-09-26,-0.09191820400000061
2023-09-27,-0.1270950089999996
2023-09-28,1.146974822999999
2023-09-29,-0.6876878800000004
2023-09-30,0.5937143600000017
2023-10-01,-0.28918234
2023-10-02,-0.07781210999999999
2023-10-03,0.07972684999999835
2023-10-04,-0.27443111999999914
2023-10-05,-0.12390590999999951
2023-10-06,0.449109889999999
2023-10-07,-0.04943495999999925
2023-10-08,-0.09153339000000038
2023-10-09,0.035426360000000656
2023-10-10,1.1396005799999998
2023-10-11,-0.7306227400000012
2023-10-12,0.3113278300000015
2023-10-13,-0.14960910000000105
2023-10-14,0.4611135900000001
2023-10-15,0.43942146000000015
2023-10-16,-0.03771573999999944
2023-10-17,0.7128734599999991
2023-10-18,-0.08062597999999888
2023-10-19,0.9078341999999999
2023-10-20,-0.9789157199999998
2023-10-21,1.0613613699999984
2023-10-22,0.06534991000000012
2023-10-23,-0.14404744999999863
2023-10-24,0.09284910999999951
2023-10-25,-0.6885968499999997
2023-10-26,0.21769577999999967
2023-10-27,-0.24194999000000017
2023-10-28,-0.31742780999999987
2023-10-29,-0.1808276400000004
2023-10-30,0.1338200399999998
2023-10-31,0.2639515200000009
2023-11-01,0.11354518999999996
2023-11-02,0.8236729999999994
2023-11-03,-0.18492891999999905
2023-11-04,-0.57783491
2023-11-05,-0.35953979000000125
2023-11-06,0.5921316000000001
2023-11-07,-0.16908778999999896
2023-11-08,-1.065161680000001
2023-11-09,1.0887789800000007
2023-11-10,-0.9558248599999999
2023-11-11,0.6560671799999991
2023-11-12,-0.5968574799999988
2023-11-13,1.5360694099999996
2023-11-14,-1.0062703000000006
2023-11-15,0.5683234299999995
2023-11-16,-0.7277364999999989
2023-11-17,0.3556375499999991
2023-11-18,-0.13036269999999917
2023-11-19,1.2118599899999989
2023-11-20,-1.0021195699999996
2023-11-21,1.4002206200000007
2023-11-22,-0.04389476999999964
2023-11-23,0.12807486999999895
2023-11-24,0.4548942700000005
2023-11-25,0.5993250700000008
2023-11-26,-0.37476418000000145
2023-11-27,0.6935194300000003
2023-11-28,-0.8629223599999989
2023-11-29,0.7404396299999991
2023-11-30,-0.3696793300000003
2023-12-01,0.15892625000000038
2023-12-02,-0.40355907999999907
2023-12-03,0.19189891999999986
2023-12-04,0.29410603999999907
2023-12-05,0.14574868999999957
2023-12-06,0.5608925799999991
2023-12-07,-0.40592811999999867
2023-12-08,0.9273328700000008
2023-12-09,-0.3452832000000008
2023-12-10,-0.86986454
2023-12-11,0.9405417399999987
2023-12-12,0.2755254600000008
2023-12-13,-0.09993550999999812
2023-12-14,0.4593765499999982
2023-12-15,0.750847610000001
2023-12-16,-0.43212225999999987
2023-12-17,-0.32521660000000097
2023-12-18,0.802983900000001
2023-12-19,0.20593505999999806
2023-12-20,-0.3859520599999975
2023-12-21,-0.5179707100000002
2023-12-22,0.7014315199999999
2023-12-23,-0.6963436200000004
2023-12-24,0.3276922899999981
2023-12-25,-0.7618684399999971
2023-12-26,0.6372980699999999
2023-12-27,-0.6977778900000011
2023-12-28,0.17028041000000016
2023-12-29,0.5591075200000013
2023-12-30,-0.6870282000000003
2023-12-31,-0.6088244800000027
2024-01-01,0.4259850000000007
